scan_date,ticker,company,strategy,strategies_count,price_at_scan,score,wr,avg,adx,rsi,vol_ratio,price_d5,ret_d5,r_multiple_d5,spy_ret_d5,excess_ret_d5,hit_stop_loss_d5,price_d10,ret_d10,r_multiple_d10,spy_ret_d10,excess_ret_d10,hit_stop_loss_d10,max_drawdown_d10
2026-07-02,INF.L,,breakout,1,904.0,4,,,22.7,83.6,0.06,907.6,0.4,0.13,,,0,893.0,-1.22,-0.41,,,0,-2.85
2026-07-02,NXT.L,,breakout,1,14515.0,4,,,32.4,52.3,0.05,14450.0,-0.45,-0.15,,,0,14670.0,1.07,0.36,,,0,-1.69
2026-07-02,SMT.L,,breakout,4,1465.5,4,,,17.8,53.0,0.04,1496.324,2.1,0.7,,,0,1454.5817,-0.75,-0.25,,,0,-1.77
2026-07-02,PHM,,connors_rsi2,1,132.59,4,,,29.5,70.0,0.9,129.92,-2.01,-0.67,0.39,-2.4,0,123.75,-6.67,-2.22,0.59,-7.26,1,-7.56
2026-07-02,FCIT.L,,connors_rsi2,1,345.0,4,,,36.0,54.2,0.09,343.2784,-0.5,-0.17,,,0,340.4,-1.33,-0.44,,,0,-2.78
2026-07-02,PCT.L,,connors_rsi2,1,687.0,4,,,25.7,48.5,0.08,664.687,-3.25,-1.08,,,1,668.68,-2.67,-0.89,,,1,-6.9
2026-07-02,BIIB,,connors_rsi2,1,209.74,3,,,18.6,66.4,0.97,205.7,-1.93,-0.64,0.39,-2.32,0,209.03,-0.34,-0.11,0.59,-0.93,1,-7.33
2026-07-02,WDC,,connors_rsi2,1,598.37,3,,,26.7,59.1,0.74,532.1,-11.08,-3.69,0.39,-11.47,1,555.55,-7.16,-2.39,0.59,-7.75,1,-14.71
2026-07-02,WSM,,connors_rsi2,1,228.15,3,,,40.8,67.3,1.18,222.49,-2.48,-0.83,0.39,-2.87,0,216.65,-5.04,-1.68,0.59,-5.63,1,-5.71
2026-07-02,CRDA.L,,connors_rsi2,1,3001.0,3,,,18.3,45.5,0.03,3017.0,0.53,0.18,,,0,2892.0,-3.63,-1.21,,,1,-5.63
2026-07-02,IMI.L,,connors_rsi2,1,2894.0,3,,,17.8,54.4,0.04,2882.0,-0.41,-0.14,,,0,2794.0,-3.46,-1.15,,,1,-5.81
2026-07-02,GLW,,connors_rsi2,1,220.63,2,,,21.3,63.6,1.27,185.38,-15.98,-5.33,0.39,-16.37,1,183.11,-17.01,-5.67,0.59,-17.6,1,-19.14
2026-07-02,AMAT,,ema_ribbon,1,650.91,3,,,34.7,64.7,1.25,554.5,-14.81,-4.94,0.39,-15.2,1,575.39,-11.6,-3.87,0.59,-12.19,1,-18.94
2026-07-02,MRK,,ema_ribbon,1,125.37,2,,,20.8,62.6,0.83,128.86,2.78,0.93,0.39,2.39,0,124.03,-1.07,-0.36,0.59,-1.66,0,-1.97
2026-07-02,SWK,,ema_ribbon,1,91.34,1,,,20.6,72.6,0.99,89.37,-2.16,-0.72,0.39,-2.55,0,86.53,-5.27,-1.76,0.59,-5.86,1,-7.09
2026-07-02,SYF,,ema_ribbon,1,76.77,1,,,21.0,72.3,0.99,75.52,-1.63,-0.54,0.39,-2.02,0,73.21,-4.64,-1.55,0.59,-5.23,1,-11.36
2026-07-02,CSCO,,nr7,1,117.01,3,,,25.0,46.3,1.19,111.79,-4.46,-1.49,0.39,-4.85,1,119.25,1.91,0.64,0.59,1.32,1,-4.85
2026-07-02,JNJ,,nr7,1,253.98,3,,,24.8,65.5,0.72,267.24,5.22,1.74,0.39,4.83,0,257.77,1.49,0.5,0.59,0.9,0,0.01
2026-07-02,RL,,nr7,2,398.02,3,,,28.1,62.0,0.68,395.31,-0.68,-0.23,0.39,-1.07,0,374.49,-5.91,-1.97,0.59,-6.5,1,-4.63
2026-07-02,STX,,nr7,1,915.19,3,,,29.7,57.6,0.77,827.64,-9.57,-3.19,0.39,-9.96,1,860.66,-5.96,-1.99,0.59,-6.55,1,-14.12
2026-07-02,EDEN.PA,,nr7,1,22.72,3,,,32.5,62.4,0.03,23.3,2.55,0.85,,,0,23.76,4.58,1.53,,,0,-1.23
2026-07-02,HPE,,nr7,1,43.95,2,,,34.2,45.1,0.69,43.47,-1.09,-0.36,0.39,-1.48,0,47.24,7.49,2.5,0.59,6.9,1,-7.36
2026-07-02,JBL,,nr7,2,375.34,2,,,16.6,60.1,0.73,321.08,-14.46,-4.82,0.39,-14.85,1,321.96,-14.22,-4.74,0.59,-14.81,1,-17.41
2026-07-02,LAND.L,,nr7,1,644.5,2,,,20.6,43.3,0.02,660.5,2.48,0.83,,,0,667.499,3.57,1.19,,,0,-0.47
2026-07-02,LLOY.L,,nr7,1,112.4,2,,,27.2,79.0,0.04,115.35,2.62,0.87,,,0,111.5,-0.8,-0.27,,,0,-1.69
2026-07-02,NWG.L,,nr7,1,677.2,2,,,34.4,77.1,0.04,685.8,1.27,0.42,,,0,658.6,-2.75,-0.92,,,1,-3.81
2026-07-02,SMT.L,,nr7,4,1465.0,2,,,17.8,52.9,0.04,1496.324,2.14,0.71,,,0,1454.5817,-0.71,-0.24,,,0,-1.73
2026-07-02,SDLF.L,,nr7,1,838.5,2,,,30.1,76.2,0.03,858.0,2.33,0.78,,,0,872.0,4.0,1.33,,,0,-0.66
2026-07-02,IFX.DE,,nr7,1,76.17,2,,,28.7,48.8,0.1,73.99,-2.86,-0.95,,,0,70.71,-7.17,-2.39,,,1,-10.45
2026-07-02,BARC.L,,nr7,1,518.0,1,,,17.2,70.7,0.07,529.4,2.2,0.73,,,0,506.6,-2.2,-0.73,,,1,-4.19
2026-07-02,BATS.L,,nr7,1,4593.0,1,,,18.4,48.1,0.03,4611.0,0.39,0.13,,,0,4439.0,-3.35,-1.12,,,1,-3.31
2026-07-02,OR.PA,,nr7,1,383.65,1,,,17.6,43.2,0.06,385.1,0.38,0.13,,,0,379.95,-0.96,-0.32,,,0,-2.36
2026-07-02,CSX,,bb_squeeze,2,48.33,4,,,19.0,63.4,1.03,48.51,0.37,0.12,0.39,-0.02,0,49.64,2.71,0.9,0.59,2.12,0,-0.54
2026-07-02,MSI,,bb_squeeze,2,418.94,3,,,21.6,56.9,0.81,424.21,1.26,0.42,0.39,0.87,0,418.06,-0.21,-0.07,0.59,-0.8,0,-1.62
2026-07-02,SMT.L,,signal_velocity,4,1463.5,11,,,17.8,52.6,0.04,1496.324,2.24,0.75,,,0,1454.5817,-0.61,-0.2,,,0,-1.63
2026-07-02,MSI,,signal_velocity,2,418.94,10,,,21.6,56.9,0.81,424.21,1.26,0.42,0.39,0.87,0,418.06,-0.21,-0.07,0.59,-0.8,0,-1.62
2026-07-02,IBKR,,signal_velocity,1,93.25,9,,,16.0,64.3,1.5,94.57,1.42,0.47,0.39,1.03,0,93.56,0.33,0.11,0.59,-0.26,1,-4.01
2026-07-02,SCHW,,signal_velocity,1,95.78,7,,,14.7,65.3,0.88,101.93,6.42,2.14,0.39,6.03,0,102.38,6.89,2.3,0.59,6.3,0,0.45
2026-07-02,CTSH,,stage4_short,1,41.07,5,,,35.6,23.9,3.3,43.94,6.99,2.33,0.39,6.6,0,44.16,7.52,2.51,0.59,6.93,0,-0.41
2026-07-02,IT,,stage4_short,1,133.76,5,,,23.0,31.0,1.53,140.8,5.26,1.75,0.39,4.87,0,141.31,5.64,1.88,0.59,5.05,1,-3.65
2026-07-02,NKE,,stage4_short,1,43.06,4,,,20.6,46.5,1.63,43.21,0.35,0.12,0.39,-0.04,0,43.76,1.63,0.54,0.59,1.04,0,-2.83
2026-07-02,DPZ,,stage4_short,1,304.18,3,,,27.7,45.4,1.56,313.14,2.95,0.98,0.39,2.56,0,309.85,1.86,0.62,0.59,1.27,1,-3.04
2026-07-02,PLTR,,stage4_short,1,125.73,3,,,21.7,46.0,1.31,134.37,6.87,2.29,0.39,6.48,0,130.04,3.43,1.14,0.59,2.84,0,-0.73
2026-07-02,EXPN.L,,stage4_short,1,2565.0,2,,,27.8,49.5,0.85,2699.0,5.22,1.74,,,0,2602.0,1.44,0.48,,,0,-2.11
2026-07-02,DPLM.L,,cup_handle,1,7115.0,5,,,20.0,62.4,0.03,7010.0,-1.48,-0.49,,,0,6735.0,-5.34,-1.78,,,1,-7.87
2026-07-02,FFIV,,rs_line,2,424.18,4,,,24.9,73.8,1.07,417.11,-1.67,-0.56,0.39,-2.06,0,420.95,-0.76,-0.25,0.59,-1.35,1,-4.63
2026-07-02,WST,,rs_line,1,365.0,4,,,27.8,81.6,1.03,356.08,-2.44,-0.81,0.39,-2.83,0,359.7,-1.45,-0.48,0.59,-2.04,1,-4.27
2026-07-02,GEN,,elder_impulse,1,26.11,5,,,20.8,60.2,1.32,26.78,2.57,0.86,0.39,2.18,0,26.16,0.19,0.06,0.59,-0.4,1,-4.14
2026-07-02,RTX,,elder_impulse,1,191.78,5,,,23.1,67.4,0.69,200.85,4.73,1.58,0.39,4.34,0,196.39,2.4,0.8,0.59,1.81,0,0.42
2026-07-02,WAT,,elder_impulse,1,378.13,5,,,22.4,62.8,0.95,374.93,-0.85,-0.28,0.39,-1.24,0,373.22,-1.3,-0.43,0.59,-1.89,0,-2.93
2026-07-02,ABDN.L,,elder_impulse,1,247.03,5,,,23.8,54.7,0.07,259.6,5.09,1.7,,,0,245.8,-0.5,-0.17,,,0,-1.47
2026-07-02,DHL.DE,,elder_impulse,1,54.7,5,,,23.8,68.6,0.09,56.1,2.56,0.85,,,0,56.22,2.78,0.93,,,0,-1.57
2026-07-02,APD,,elder_impulse,1,306.4,4,,,20.6,74.2,1.65,305.05,-0.44,-0.15,0.39,-0.83,0,301.96,-1.45,-0.48,0.59,-2.04,1,-4.39
2026-07-02,CDW,,elder_impulse,1,138.41,4,,,20.4,61.7,0.85,139.23,0.59,0.2,0.39,0.2,0,144.36,4.3,1.43,0.59,3.71,1,-5.05
2026-07-02,CSX,,elder_impulse,2,48.33,4,,,19.0,63.4,1.03,48.51,0.37,0.12,0.39,-0.02,0,49.64,2.71,0.9,0.59,2.12,0,-0.54
2026-07-02,FFIV,,elder_impulse,2,424.18,4,,,24.9,73.8,1.07,417.11,-1.67,-0.56,0.39,-2.06,0,420.95,-0.76,-0.25,0.59,-1.35,1,-4.63
2026-07-02,BEN,,elder_impulse,1,34.06,4,,,25.5,74.5,0.95,34.36,0.88,0.29,0.39,0.49,0,32.83,-3.61,-1.2,0.59,-4.2,1,-3.17
2026-07-02,MPC,,elder_impulse,1,264.87,4,,,16.4,51.3,0.73,266.33,0.55,0.18,0.39,0.16,0,296.88,12.09,4.03,0.59,11.5,0,-1.25
2026-07-02,UNP,,elder_impulse,1,277.73,4,,,17.8,61.5,0.8,283.12,1.94,0.65,0.39,1.55,0,289.13,4.1,1.37,0.59,3.51,0,0.31
2026-07-02,APP,,elder_impulse,1,564.61,3,,,18.4,64.3,1.08,527.98,-6.49,-2.16,0.39,-6.88,1,442.85,-21.57,-7.19,0.59,-22.16,1,-11.35
2026-07-02,SMT.L,,elder_impulse,4,1461.0,3,,,17.8,52.1,0.04,1496.324,2.42,0.81,,,0,1454.5817,-0.44,-0.15,,,0,-1.47
2026-07-02,CF,,elder_impulse,1,108.16,2,,,19.4,47.5,0.89,114.94,6.27,2.09,0.39,5.88,0,120.92,11.8,3.93,0.59,11.21,0,0.04
2026-07-02,MMM,,holy_grail,1,159.96,4,,,39.3,55.8,0.65,158.01,-1.22,-0.41,0.39,-1.61,0,157.7,-1.41,-0.47,0.59,-2.0,1,-4.0
2026-07-02,NTAP,,holy_grail,1,156.38,4,,,32.7,41.5,1.29,165.78,6.01,2.0,0.39,5.62,0,163.93,4.83,1.61,0.59,4.24,0,-2.36
2026-07-02,RL,,holy_grail,2,398.02,3,,,28.1,62.0,0.68,395.31,-0.68,-0.23,0.39,-1.07,0,374.49,-5.91,-1.97,0.59,-6.5,1,-4.63
2026-07-02,IHG.L,,connors_3down,1,168.0,4,,,37.0,54.2,0.05,164.35,-2.17,-0.72,,,0,164.9,-1.85,-0.62,,,1,-4.46
2026-07-02,BLND.L,,connors_3down,1,411.6,3,,,17.7,43.8,0.01,419.44,1.9,0.63,,,0,424.4,3.11,1.04,,,0,-1.19
2026-07-02,TGT,,connors_3down,1,130.29,2,,,17.9,52.7,1.02,127.55,-2.1,-0.7,0.39,-2.49,0,134.77,3.44,1.15,0.59,2.85,1,-4.29
2026-07-02,SBUX,,raschke_8020,1,103.39,2,,,15.8,63.0,0.92,103.61,0.21,0.07,0.39,-0.18,0,107.34,3.82,1.27,0.59,3.23,1,-3.19
2026-07-02,XYZ,,raschke_8020,1,77.13,1,,,15.0,70.0,0.9,77.56,0.56,0.19,0.39,0.17,0,78.72,2.06,0.69,0.59,1.47,1,-3.07
2026-07-03,CBK.DE,,breakout,1,37.94,5,,,19.7,65.6,0.09,37.99,0.13,0.04,,,0,38.395,1.2,0.4,,,0,-2.82
2026-07-03,AMZN,,breakout,3,242.67,4,,,27.0,50.9,0.76,243.62,0.39,0.13,-0.78,1.17,0,247.31,1.91,0.64,-0.28,2.19,0,-1.82
2026-07-03,NTRS,,breakout,1,176.5,4,,,19.0,61.2,0.56,179.92,1.94,0.65,-0.78,2.72,0,184.11,4.31,1.44,-0.28,4.59,0,0.11
2026-07-03,ADM.L,,breakout,2,3664.0,4,,,20.0,66.6,0.02,3608.0,-1.53,-0.51,,,0,3650.0,-0.38,-0.13,,,0,-2.67
2026-07-03,ALW.L,,breakout,2,1351.0,4,,,16.1,69.8,0.03,1337.0699,-1.03,-0.34,,,0,1326.401,-1.82,-0.61,,,0,-2.44
2026-07-03,BATS.L,,breakout,2,4638.0,4,,,17.0,53.3,0.02,4598.0,-0.86,-0.29,,,0,4439.0,-4.29,-1.43,,,1,-18.2
2026-07-03,DPLM.L,,breakout,2,7200.0,4,,,20.5,64.1,0.03,6725.0,-6.6,-2.2,,,1,6735.0,-6.46,-2.15,,,1,-8.96
2026-07-03,INF.L,,breakout,2,912.6,4,,,23.8,86.4,0.01,898.2,-1.58,-0.53,,,0,893.0,-2.15,-0.72,,,1,-3.77
2026-07-03,NXT.L,,breakout,2,14590.0,4,,,33.2,61.9,0.02,14535.0,-0.38,-0.13,,,0,14670.0,0.55,0.18,,,0,-2.19
2026-07-03,CSX,,pocket_pivot,3,48.89,5,,,19.9,61.2,1.1,48.69,-0.41,-0.14,-0.78,0.37,0,49.64,1.53,0.51,-0.28,1.81,0,-1.68
2026-07-03,APH,,connors_rsi2,1,164.59,4,,,33.3,61.7,0.86,158.22,-3.87,-1.29,-0.78,-3.09,1,155.99,-5.23,-1.74,-0.28,-4.95,1,-6.95
2026-07-03,CAT,,connors_rsi2,1,963.53,4,,,27.8,57.1,0.9,948.08,-1.6,-0.53,-0.78,-0.82,0,931.47,-3.33,-1.11,-0.28,-3.05,1,-5.6
2026-07-03,IEX,,connors_rsi2,1,223.82,4,,,21.8,63.3,0.61,218.39,-2.43,-0.81,-0.78,-1.65,0,221.48,-1.05,-0.35,-0.28,-0.77,1,-3.71
2026-07-03,PH,,connors_rsi2,1,962.89,4,,,31.2,67.6,0.59,939.13,-2.47,-0.82,-0.78,-1.69,0,951.26,-1.21,-0.4,-0.28,-0.93,1,-3.48
2026-07-03,RL,,connors_rsi2,1,398.22,4,,,26.8,53.8,0.85,380.36,-4.48,-1.49,-0.78,-3.7,1,374.49,-5.96,-1.99,-0.28,-5.68,1,-6.62
2026-07-03,URI,,connors_rsi2,1,1098.59,4,,,42.8,55.7,0.64,1071.49,-2.47,-0.82,-0.78,-1.69,0,1085.34,-1.21,-0.4,-0.28,-0.93,1,-5.2
2026-07-03,UAL,,connors_rsi2,1,133.32,4,,,42.0,78.6,0.77,126.22,-5.33,-1.78,-0.78,-4.55,1,121.16,-9.12,-3.04,-0.28,-8.84,1,-9.53
2026-07-03,INF.L,,connors_rsi2,2,912.6,4,,,23.8,86.4,0.01,898.2,-1.58,-0.53,,,0,893.0,-2.15,-0.72,,,1,-3.77
2026-07-03,NXT.L,,connors_rsi2,2,14593.15,4,,,33.2,62.0,0.02,14535.0,-0.4,-0.13,,,0,14670.0,0.53,0.18,,,0,-2.21
2026-07-03,AMD,,connors_rsi2,1,517.82,3,,,24.5,54.6,0.88,517.41,-0.08,-0.03,-0.78,0.7,0,534.39,3.2,1.07,-0.28,3.48,1,-3.8
2026-07-03,DELL,,connors_rsi2,1,394.32,3,,,34.3,50.8,0.76,431.97,9.55,3.18,-0.78,10.33,0,427.11,8.32,2.77,-0.28,8.6,0,-0.27
2026-07-03,GEV,,connors_rsi2,1,1113.11,3,,,19.9,67.3,0.72,1070.99,-3.78,-1.26,-0.78,-3.0,1,1042.6,-6.33,-2.11,-0.28,-6.05,1,-7.65
2026-07-03,AMAT,,connors_rsi2,1,603.04,2,,,32.9,54.9,1.15,570.5,-5.4,-1.8,-0.78,-4.62,1,575.39,-4.59,-1.53,-0.28,-4.31,1,-12.5
2026-07-03,HPE,,connors_rsi2,1,41.23,2,,,32.5,32.7,0.68,44.67,8.34,2.78,-0.78,9.12,0,47.24,14.58,4.86,-0.28,14.86,0,0.65
2026-07-03,TPL,,connors_rsi2,1,407.2,1,,,18.4,62.8,1.05,394.57,-3.1,-1.03,-0.78,-2.32,1,408.92,0.42,0.14,-0.28,0.7,1,-5.45
2026-07-03,DE,,ema_ribbon,1,621.27,2,,,26.5,70.4,0.94,596.74,-3.95,-1.32,-0.78,-3.17,1,585.64,-5.74,-1.91,-0.28,-5.46,1,-6.32
2026-07-03,EA,,ema_ribbon,1,205.21,2,,,32.2,70.4,1.06,204.89,-0.16,-0.05,-0.78,0.62,0,206.35,0.56,0.19,-0.28,0.84,0,-0.19
2026-07-03,CSX,,nr7,3,48.89,3,,,19.9,61.2,1.1,48.69,-0.41,-0.14,-0.78,0.37,0,49.64,1.53,0.51,-0.28,1.81,0,-1.68
2026-07-03,EXPD,,nr7,2,167.57,3,,,21.2,52.5,0.67,164.36,-1.92,-0.64,-0.78,-1.14,0,175.5,4.73,1.58,-0.28,5.01,0,-2.6
2026-07-03,DGX,,nr7,1,215.72,3,,,28.8,67.3,0.94,208.21,-3.48,-1.16,-0.78,-2.7,1,207.35,-3.88,-1.29,-0.28,-3.6,1,-4.35
2026-07-03,WAT,,nr7,2,379.29,3,,,23.2,67.4,0.77,368.13,-2.94,-0.98,-0.78,-2.16,0,373.22,-1.6,-0.53,-0.28,-1.32,1,-3.22
2026-07-03,ABDN.L,,nr7,1,257.2,3,,,26.1,68.8,0.17,249.6,-2.95,-0.98,,,0,245.8,-4.43,-1.48,,,1,-5.37
2026-07-03,UU.L,,nr7,1,1347.0,3,,,25.2,67.8,0.02,1329.0,-1.34,-0.45,,,0,1350.0,0.22,0.07,,,1,-9.13
2026-07-03,CON.DE,,nr7,1,75.28,3,,,20.6,65.8,0.03,71.54,-4.97,-1.66,,,1,72.32,-3.93,-1.31,,,1,-7.01
2026-07-03,BNP.PA,,nr7,1,103.0,3,,,25.4,67.3,0.04,100.06,-2.85,-0.95,,,0,100.36,-2.56,-0.85,,,1,-5.52
2026-07-03,EXPE,,nr7,1,268.69,2,,,25.7,72.2,0.75,260.31,-3.12,-1.04,-0.78,-2.34,1,265.63,-1.14,-0.38,-0.28,-0.86,1,-5.59
2026-07-03,ALW.L,,nr7,2,1351.0,2,,,16.1,69.8,0.03,1337.0699,-1.03,-0.34,,,0,1326.401,-1.82,-0.61,,,0,-2.44
2026-07-03,ADM.L,,nr7,2,3664.0,2,,,20.0,66.6,0.02,3608.0,-1.53,-0.51,,,0,3650.0,-0.38,-0.13,,,0,-2.67
2026-07-03,HSX.L,,nr7,1,1856.0,2,,,25.8,78.5,0.03,1871.0,0.81,0.27,,,0,1857.0,0.05,0.02,,,0,-0.92
2026-07-03,RR.L,,nr7,1,1487.23,2,,,20.6,78.0,0.02,1427.0,-4.05,-1.35,,,1,1424.2,-4.24,-1.41,,,1,-6.7
2026-07-03,SDLF.L,,nr7,1,854.5,2,,,32.2,79.0,0.05,860.0,0.64,0.21,,,0,872.0,2.05,0.68,,,0,-1.23
2026-07-03,BBOX.L,,nr7,1,163.2,2,,,29.0,73.9,0.04,162.1,-0.67,-0.22,,,0,162.4,-0.49,-0.16,,,1,-3.31
2026-07-03,DHL.DE,,nr7,2,55.58,2,,,24.4,71.3,0.1,56.22,1.15,0.38,,,0,56.22,1.15,0.38,,,0,-1.01
2026-07-03,ERF.PA,,nr7,1,69.08,2,,,21.6,78.6,0.03,67.62,-2.11,-0.7,,,0,69.18,0.14,0.05,,,1,-3.59
2026-07-03,IQV,,nr7,1,207.04,1,,,21.3,73.6,0.74,203.79,-1.57,-0.52,-0.78,-0.79,0,207.55,0.25,0.08,-0.28,0.53,0,-2.84
2026-07-03,BA.L,,nr7,1,1973.76,1,,,25.2,71.4,0.03,1926.5,-2.39,-0.8,,,0,1844.5,-6.55,-2.18,,,1,-20.76
2026-07-03,SBRY.L,,nr7,2,336.9,1,,,23.2,74.1,0.05,336.613,-0.09,-0.03,,,0,343.9,2.08,0.69,,,0,-1.87
2026-07-03,BA,,signal_velocity,1,226.49,12,,,9.2,55.3,1.01,224.95,-0.68,-0.23,-0.78,0.1,0,215.51,-4.85,-1.62,-0.28,-4.57,1,-5.02
2026-07-03,CI,,signal_velocity,1,287.77,12,,,12.3,43.2,1.23,289.73,0.68,0.23,-0.78,1.46,0,304.5,5.81,1.94,-0.28,6.09,1,-4.16
2026-07-03,NWS,,signal_velocity,1,30.17,12,,,14.7,50.3,0.67,30.1,-0.23,-0.08,-0.78,0.55,0,31.41,4.11,1.37,-0.28,4.39,0,-1.76
2026-07-03,NWSA,,signal_velocity,1,26.64,12,,,15.1,52.9,0.87,26.72,0.3,0.1,-0.78,1.08,0,27.73,4.09,1.36,-0.28,4.37,0,-1.69
2026-07-03,TXT,,signal_velocity,1,92.5,12,,,15.3,46.5,0.77,89.83,-2.89,-0.96,-0.78,-2.11,0,89.42,-3.33,-1.11,-0.28,-3.05,1,-3.59
2026-07-03,AIG,,signal_velocity,1,79.39,10,,,13.8,67.4,0.71,79.62,0.29,0.1,-0.78,1.07,0,79.9,0.64,0.21,-0.28,0.92,0,-0.91
2026-07-03,BX,,signal_velocity,1,122.78,10,,,14.4,52.9,0.64,118.62,-3.39,-1.13,-0.78,-2.61,1,122.04,-0.6,-0.2,-0.28,-0.32,1,-4.87
2026-07-03,LMT,,signal_velocity,1,545.91,10,,,20.4,49.1,1.0,527.96,-3.29,-1.1,-0.78,-2.51,1,520.68,-4.62,-1.54,-0.28,-4.34,1,-5.88
2026-07-03,MDLZ,,signal_velocity,1,60.91,9,,,14.2,43.0,0.86,59.48,-2.35,-0.78,-0.78,-1.57,0,59.86,-1.72,-0.57,-0.28,-1.44,1,-5.07
2026-07-03,MT.AS,,signal_velocity,1,56.72,9,,,16.4,40.5,0.12,56.18,-0.95,-0.32,,,0,57.26,0.95,0.32,,,1,-5.5
2026-07-03,NOW,,signal_velocity,1,106.32,8,,,15.0,53.9,0.79,107.78,1.37,0.46,-0.78,2.15,0,111.26,4.65,1.55,-0.28,4.93,1,-4.52
2026-07-03,AMZN,,signal_velocity,3,242.67,6,,,27.0,50.9,0.76,243.62,0.39,0.13,-0.78,1.17,0,247.31,1.91,0.64,-0.28,2.19,0,-1.82
2026-07-03,RSG,,signal_velocity,1,217.34,6,,,12.5,66.7,0.56,220.46,1.44,0.48,-0.78,2.22,0,223.38,2.78,0.93,-0.28,3.06,0,-1.55
2026-07-03,CTSH,,stage4_short,1,41.99,5,,,35.3,28.0,1.55,42.43,1.05,0.35,-0.78,1.83,0,44.16,5.17,1.72,-0.28,5.45,0,-2.6
2026-07-03,APTV,,stage4_short,1,58.89,5,,,20.4,25.2,3.86,58.57,-0.54,-0.18,-0.78,0.24,0,59.23,0.58,0.19,-0.28,0.86,1,-4.04
2026-07-03,ROL,,stage4_short,1,43.38,5,,,36.4,28.7,1.41,44.95,3.62,1.21,-0.78,4.4,0,44.92,3.55,1.18,-0.28,3.83,0,-2.44
2026-07-03,ACN,,stage4_short,1,137.35,4,,,32.2,30.4,0.96,137.19,-0.12,-0.04,-0.78,0.66,0,138.52,0.85,0.28,-0.28,1.13,1,-5.72
2026-07-03,ARES,,stage4_short,1,116.9,4,,,24.6,32.7,2.76,118.0,0.94,0.31,-0.78,1.72,0,120.45,3.04,1.01,-0.28,3.32,0,-0.34
2026-07-03,TMUS,,stage4_short,1,177.52,3,,,24.4,41.3,0.83,180.14,1.48,0.49,-0.78,2.26,0,188.41,6.13,2.04,-0.28,6.41,0,-0.21
2026-07-03,DPZ,,stage4_short,1,311.66,2,,,25.9,50.7,0.84,302.35,-2.99,-1.0,-0.78,-2.21,0,309.85,-0.58,-0.19,-0.28,-0.3,1,-5.36
2026-07-03,PLTR,,stage4_short,1,129.3,1,,,20.5,48.5,0.8,132.22,2.26,0.75,-0.78,3.04,0,130.04,0.57,0.19,-0.28,0.85,1,-3.47
2026-07-03,ELV,,cup_handle,2,417.89,5,,,25.0,60.5,0.9,416.08,-0.43,-0.14,-0.78,0.35,0,425.17,1.74,0.58,-0.28,2.02,0,-2.63
2026-07-03,BBY,,cup_handle,2,77.99,4,,,30.5,54.9,0.88,78.07,0.1,0.03,-0.78,0.88,0,81.65,4.69,1.56,-0.28,4.97,0,-1.95
2026-07-03,KHC,,cup_handle,1,25.37,4,,,17.7,58.2,1.01,24.92,-1.77,-0.59,-0.78,-0.99,0,25.23,-0.55,-0.18,-0.28,-0.27,1,-3.51
2026-07-03,MET,,cup_handle,2,90.06,4,,,22.6,56.7,0.78,90.1,0.04,0.01,-0.78,0.82,0,93.03,3.3,1.1,-0.28,3.58,0,-0.49
2026-07-03,IAG.L,,cup_handle,1,474.7,4,,,34.6,63.5,0.04,469.9,-1.01,-0.34,,,0,461.7,-2.74,-0.91,,,1,-4.7
2026-07-03,CSX,,rs_line,3,48.89,4,,,19.9,61.2,1.1,48.69,-0.41,-0.14,-0.78,0.37,0,49.64,1.53,0.51,-0.28,1.81,0,-1.68
2026-07-03,BBY,,vcp,2,77.99,5,,,30.5,54.9,0.88,78.07,0.1,0.03,-0.78,0.88,0,81.65,4.69,1.56,-0.28,4.97,0,-1.95
2026-07-03,DDOG,,elder_impulse,1,260.36,5,,,32.5,68.3,0.61,261.09,0.28,0.09,-0.78,1.06,0,260.24,-0.05,-0.02,-0.28,0.23,1,-4.74
2026-07-03,ELV,,elder_impulse,2,417.89,5,,,25.0,60.5,0.9,416.08,-0.43,-0.14,-0.78,0.35,0,425.17,1.74,0.58,-0.28,2.02,0,-2.63
2026-07-03,EXPD,,elder_impulse,2,167.57,5,,,21.2,52.5,0.67,164.36,-1.92,-0.64,-0.78,-1.14,0,175.5,4.73,1.58,-0.28,5.01,0,-2.6
2026-07-03,FAST,,elder_impulse,1,48.6,5,,,20.5,65.4,0.92,46.51,-4.3,-1.43,-0.78,-3.52,1,47.05,-3.19,-1.06,-0.28,-2.91,1,-5.27
2026-07-03,IBM,,elder_impulse,1,289.52,5,,,21.6,58.8,0.7,302.05,4.33,1.44,-0.78,5.11,0,290.23,0.25,0.08,-0.28,0.53,0,-1.75
2026-07-03,IFF,,elder_impulse,1,83.83,5,,,21.3,70.0,1.08,78.94,-5.83,-1.94,-0.78,-5.05,1,75.1,-10.41,-3.47,-0.28,-10.13,1,-10.83
2026-07-03,MET,,elder_impulse,2,90.06,5,,,22.6,56.7,0.78,90.1,0.04,0.01,-0.78,0.82,0,93.03,3.3,1.1,-0.28,3.58,0,-0.49
2026-07-03,PFG,,elder_impulse,1,110.87,5,,,22.7,52.8,0.82,110.74,-0.12,-0.04,-0.78,0.66,0,113.61,2.47,0.82,-0.28,2.75,0,-0.62
